WeekOfMonth,WeekOfMonthClaimed,Age,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Age_Invalid,Month_Apr,Month_Aug,Month_Dec,Month_Feb,Month_Jan,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,AccidentArea_Rural,AccidentArea_Urban,DayOfWeekClaimed_0,DayOfWeekClaimed_Friday,DayOfWeekClaimed_Monday,DayOfWeekClaimed_Saturday,DayOfWeekClaimed_Sunday,DayOfWeekClaimed_Thursday,DayOfWeekClaimed_Tuesday,DayOfWeekClaimed_Wednesday,MonthClaimed_0,MonthClaimed_Apr,MonthClaimed_Aug,MonthClaimed_Dec,MonthClaimed_Feb,MonthClaimed_Jan,MonthClaimed_Jul,MonthClaimed_Jun,MonthClaimed_Mar,MonthClaimed_May,MonthClaimed_Nov,MonthClaimed_Oct,MonthClaimed_Sep,Sex_Female,Sex_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,Fault_Policy Holder,Fault_Third Party,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,PoliceReportFiled_No,PoliceReportFiled_Yes,WitnessPresent_No,WitnessPresent_Yes,AgentType_External,AgentType_Internal,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability
3,2,41,5,400,2,4,3,1,6,5,0,4,0,1995,0,0.0,0.0,0.0,0.7619147871928824,0.0,0.0,0.23808521280711759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619147871928824,0.23808521280711759,0.0,0.0,0.23808521280711759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619147871928824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23808521280711759,0.0,0.0,0.7619147871928824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23808521280711759,0.7619147871928824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7619147871928824,0.23808521280711759,0.0,1.0,0.0,0.23808521280711759,0.0,0.7619147871928824,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,52,1,400,2,4,3,0,7,6,2,4,0,1996,0,0.0,0.1797231402313455,0.0,0.0,0.0,0.0,0.8202768597686545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202768597686545,0.1797231402313455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797231402313455,0.0,0.0,0.0,0.0,0.0,0.0,0.8202768597686545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797231402313455,0.0,0.0,0.0,0.0,0.8202768597686545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1797231402313455,0.8202768597686545,0.0,1.0,0.0
1,1,22,5,400,1,4,3,0,4,3,0,4,0,1995,0,0.0,0.0,0.0,0.0,0.790678183952983,0.0,0.0,0.0,0.0,0.0,0.0,0.20932181604701705,0.0,0.20932181604701705,0.0,0.790678183952983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790678183952983,0.0,0.0,0.0,0.0,0.0,0.0,0.20932181604701705,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,26,2,400,2,4,3,1,4,4,0,3,0,1994,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408780637054827,0.7591219362945173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408780637054827,0.0,0.0,0.7591219362945173,0.0,1.0,0.0,0.2408780637054827,0.7591219362945173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,26,0,400,2,4,3,1,5,4,0,4,0,1995,0,0.0,0.0,0.0,0.0,0.1298988045368108,0.0,0.0,0.0,0.0,0.0,0.8701011954631892,0.0,0.0,0.0,0.8701011954631892,0.0,0.0,0.1298988045368108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701011954631892,0.0,0.0,0.0,0.0,0.0,0.0,0.1298988045368108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8701011954631892,0.0,0.0,0.1298988045368108,0.0,0.0,0.0,0.0,0.0,0.0,0.1298988045368108,0.0,0.0,0.0,0.0,0.0,0.8701011954631892,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1298988045368108,0.8701011954631892,0.0
4,4,32,1,400,2,4,3,1,6,4,0,4,0,1994,0,0.0,0.7154362032765404,0.0,0.0,0.28456379672345955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28456379672345955,0.7154362032765404,0.0,0.0,0.0,0.0,0.7154362032765404,0.0,0.0,0.0,0.0,0.0,0.0,0.28456379672345955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7154362032765404,0.0,0.28456379672345955,0.0,0.0,0.0,0.0,0.0,0.28456379672345955,0.0,0.0,0.0,0.0,0.0,0.0,0.7154362032765404,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7154362032765404,0.28456379672345955,0.0
1,2,30,1,400,3,4,3,2,5,4,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308258094945828,0.0,0.06917419050541718,0.0,0.0,0.0,0.0,0.9308258094945828,0.0,0.0,0.0,0.06917419050541718,0.0,0.0,0.0,0.06917419050541718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308258094945828,0.0,0.0,0.0,0.0,0.0,0.9308258094945828,0.06917419050541718,0.0,0.0,0.0,0.0,0.0,0.0,0.9308258094945828,0.06917419050541718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9308258094945828,0.0,0.06917419050541718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1,26,1,400,3,4,3,2,5,4,0,4,0,1995,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312083023285216,0.6687916976714784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312083023285216,0.6687916976714784,0.0,0.6687916976714784,0.3312083023285216,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,53,1,400,3,4,3,0,7,6,3,4,0,1996,0,0.0,0.7175012733790355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28249872662096454,0.0,0.28249872662096454,0.0,0.7175012733790355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7175012733790355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28249872662096454,0.0,0.28249872662096454,0.7175012733790355,0.0,0.7175012733790355,0.0,0.0,0.28249872662096454,0.0,0.0,0.0,0.0,0.0,0.7175012733790355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28249872662096454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,45,1,400,1,4,3,0,6,5,3,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551597297901548,0.4448402702098452,0.4448402702098452,0.5551597297901548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448402702098452,0.0,0.0,0.5551597297901548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4448402702098452,0.0,0.0,0.0,0.0,0.5551597297901548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551597297901548,0.4448402702098452,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5551597297901548,0.4448402702098452,0.0
5,1,58,1,400,2,4,3,2,7,7,3,3,0,1995,0,0.0,0.0,0.0,0.0,0.26958373498026444,0.0,0.7304162650197356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304162650197356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26958373498026444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26958373498026444,0.7304162650197356,0.0,0.0,0.0,0.0,0.26958373498026444,0.0,0.7304162650197356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26958373498026444,0.7304162650197356,0.0
2,3,33,1,400,3,4,3,2,4,4,1,4,0,1994,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328764346967474,0.4671235653032526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4671235653032526,0.0,0.0,0.0,0.0,0.5328764346967474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328764346967474,0.4671235653032526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,39,1,400,2,4,3,0,6,5,0,4,0,1995,0,0.0,0.0689740070249324,0.0,0.0,0.0,0.0,0.0,0.9310259929750676,0.0,0.0,0.0,0.0,0.9310259929750676,0.0,0.0,0.0,0.0,0.0689740070249324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689740070249324,0.0,0.9310259929750676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689740070249324,0.0,0.0,0.0,0.0,0.0,0.9310259929750676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3,3,41,5,400,2,4,3,1,6,5,0,4,0,1994,0,0.0,0.0,0.0,0.04855736111266806,0.0,0.0,0.9514426388873319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514426388873319,0.0,0.0,0.04855736111266806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514426388873319,0.0,0.0,0.0,0.04855736111266806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514426388873319,0.04855736111266806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9514426388873319,0.0,0.04855736111266806,1.0,0.0,1.0,0.0,1.0,0.0,0.04855736111266806,0.9514426388873319,0.0
1,2,43,0,400,1,4,3,0,6,5,0,4,0,1994,0,0.3614653284985154,0.0,0.0,0.0,0.0,0.0,0.6385346715014846,0.0,0.0,0.0,0.0,0.0,0.0,0.6385346715014846,0.0,0.3614653284985154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614653284985154,0.0,0.0,0.0,0.0,0.0,0.6385346715014846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6385346715014846,0.3614653284985154,0.0
3,1,34,1,400,2,4,3,1,5,4,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7776803762748927,0.22231962372510727,0.0,0.0,0.0,0.7776803762748927,0.0,0.0,0.22231962372510727,0.0,0.0,0.0,0.0,0.0,0.7776803762748927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231962372510727,0.0,0.0,1.0,0.0,0.7776803762748927,0.22231962372510727,0.0,0.0,0.0,0.0,0.0,0.0,0.7776803762748927,0.0,0.0,0.0,0.0,0.0,0.22231962372510727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,2,42,1,400,3,4,3,1,7,5,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7388013832681897,0.26119861673181033,0.0
2,3,35,0,400,4,4,3,1,4,4,0,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.10703540829517266,0.0,0.0,0.0,0.0,0.0,0.8929645917048273,0.0,0.8929645917048273,0.10703540829517266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10703540829517266,0.0,0.0,0.0,0.8929645917048273,0.0,0.0,1.0,0.0,0.0,0.8929645917048273,0.0,0.0,0.0,0.0,0.10703540829517266,0.0,0.0,0.10703540829517266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929645917048273,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,2,26,1,400,4,4,3,0,5,4,2,4,0,1994,0,0.0,0.0,0.4479436402077033,0.0,0.0,0.0,0.0,0.0,0.5520563597922967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4479436402077033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520563597922967,0.0,0.0,0.0,0.0,0.0,0.5520563597922967,0.4479436402077033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479436402077033,0.0,0.5520563597922967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4479436402077033,0.5520563597922967,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,3,34,2,400,1,4,3,1,6,4,2,4,0,1994,0,0.0,0.5304731871977922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46952681280220776,0.0,0.0,0.0,0.5304731871977922,0.0,0.0,0.0,0.46952681280220776,0.5304731871977922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46952681280220776,0.0,0.0,0.0,1.0,0.0,0.0,0.46952681280220776,0.0,0.0,0.0,0.5304731871977922,0.0,0.0,0.0,0.0,0.5304731871977922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46952681280220776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4,4,27,1,400,3,4,3,0,6,4,1,4,0,1996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415774313581574,0.0,0.0,0.584225686418426,0.0,0.0,0.0,0.0,0.584225686418426,0.0,0.415774313581574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584225686418426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415774313581574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.584225686418426,0.0,0.415774313581574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415774313581574,0.0,0.0,0.584225686418426,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,37,1,400,2,4,3,0,5,5,0,4,0,1994,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503769192997056,0.0,0.1496230807002944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503769192997056,0.0,0.0,0.0,0.0,0.0,0.0,0.1496230807002944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,1,50,5,400,1,4,3,0,7,6,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7702976846378656,0.0,0.0,0.0,0.0,0.0,0.22970231536213437,0.0,0.0,0.22970231536213437,0.0,0.0,0.0,0.7702976846378656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702976846378656,0.22970231536213437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7702976846378656,0.22970231536213437
2,2,45,4,400,2,4,3,2,6,5,1,4,0,1995,0,0.0,0.0,0.0,0.0,0.2397090782424447,0.0,0.0,0.7602909217575553,0.0,0.0,0.0,0.0,0.7602909217575553,0.0,0.2397090782424447,0.0,0.0,0.0,0.0,0.7602909217575553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397090782424447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7602909217575553,0.0,0.0,0.0,0.2397090782424447,0.0,0.0,0.0,0.0,0.0,0.0,0.2397090782424447,0.0,0.0,0.7602909217575553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7602909217575553,0.2397090782424447,0.0
4,4,39,5,400,2,4,3,0,0,0,0,4,0,1994,1,0.37260510357707977,0.0,0.0,0.0,0.0,0.0,0.0,0.6273948964229202,0.0,0.0,0.0,0.0,0.37260510357707977,0.0,0.0,0.0,0.0,0.0,0.6273948964229202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6273948964229202,0.0,0.0,0.0,0.0,0.37260510357707977,0.0,0.0,0.37260510357707977,0.0,0.0,0.0,0.0,0.0,0.0,0.6273948964229202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,2,41,1,400,3,4,3,1,7,5,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23034283210235118,0.7696571678976488,0.0
2,3,41,5,400,2,4,3,1,4,5,0,3,0,1994,0,0.0,0.0,0.0,0.0,0.4389931635850792,0.0,0.5610068364149208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610068364149208,0.0,0.4389931635850792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389931635850792,0.0,0.0,0.5610068364149208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389931635850792,0.0,0.5610068364149208,0.0,0.0,0.0,0.0,0.0,0.4389931635850792,0.5610068364149208,0.0,1.0,0.0,0.0,0.5610068364149208,0.4389931635850792,0.5610068364149208,0.4389931635850792,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,34,1,400,3,4,3,2,4,4,3,4,0,1996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344901064955023,0.0,0.0,0.0,0.0,0.8655098935044977,0.1344901064955023,0.8655098935044977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1344901064955023,0.0,0.0,0.0,0.0,0.8655098935044977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344901064955023,0.0,0.0,0.0,0.0,0.8655098935044977,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5,4,61,2,400,3,4,3,2,7,7,0,3,0,1994,0,0.32018621940405534,0.0,0.0,0.0,0.0,0.0,0.0,0.6798137805959447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6798137805959447,0.32018621940405534,0.0
4,4,48,1,400,2,4,3,2,6,6,1,4,0,1995,0,0.0,0.0,0.0,0.0,0.08655530152441004,0.0,0.0,0.0,0.0,0.0,0.0,0.91344469847559,0.0,0.0,0.08655530152441004,0.0,0.91344469847559,0.0,0.0,0.0,0.0,0.08655530152441004,0.0,0.0,0.0,0.91344469847559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08655530152441004,0.0,0.0,0.0,0.0,0.0,0.0,0.91344469847559,0.08655530152441004,0.91344469847559,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.91344469847559,0.08655530152441004,0.0
3,4,41,1,500,1,4,3,1,6,5,0,2,0,1994,0,0.40922548019179594,0.0,0.5907745198082041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40922548019179594,0.0,0.5907745198082041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40922548019179594,0.0,0.0,0.0,0.0,0.0,0.5907745198082041,0.0,0.40922548019179594,0.0,0.5907745198082041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40922548019179594,0.5907745198082041,0.0
2,3,41,0,400,2,4,3,1,6,5,2,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7482337164935092,0.0,0.0,0.0,0.2517662835064908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2517662835064908,0.7482337164935092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2517662835064908,0.7482337164935092,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
